cycle,t_end_s,NH3_start,NH3_after_on,NH3_end,E_on_Jcm3,E_off_Jcm3,dNH3_on,dNH3_off,rel_state_max,rel_dNH3_cycle,rel_energy_cycle,stable_streak
   469,  4.69000E-02,  9.80329E+14,  9.80941E+14,  9.81714E+14,  1.27383E-12,  0.00000E+00,  6.12158E+11,  7.73114E+11,  1.35927E-01,  1.41107E-03,  0.00000E+00,     0
   470,  4.70000E-02,  9.81714E+14,  9.82326E+14,  9.83108E+14,  1.27383E-12,  0.00000E+00,  6.11896E+11,  7.82058E+11,  1.03884E-01,  1.41791E-03,  0.00000E+00,     0
   471,  4.71000E-02,  9.83108E+14,  9.83719E+14,  9.84502E+14,  1.27383E-12,  0.00000E+00,  6.11376E+11,  7.82905E+11,  1.46504E-02,  1.41623E-03,  0.00000E+00,     0
   472,  4.72000E-02,  9.84502E+14,  9.85113E+14,  9.85893E+14,  1.27383E-12,  0.00000E+00,  6.10934E+11,  7.79583E+11,  4.04297E-02,  1.41041E-03,  0.00000E+00,     0
   473,  4.73000E-02,  9.85893E+14,  9.86503E+14,  9.87287E+14,  1.27383E-12,  0.00000E+00,  6.10575E+11,  7.83190E+11,  4.14029E-02,  1.41171E-03,  0.00000E+00,     0
   474,  4.74000E-02,  9.87287E+14,  9.87897E+14,  9.88671E+14,  1.27383E-12,  0.00000E+00,  6.10109E+11,  7.74467E+11,  9.51471E-02,  1.40044E-03,  0.00000E+00,     0
   475,  4.75000E-02,  9.88671E+14,  9.89281E+14,  9.90066E+14,  1.27383E-12,  0.00000E+00,  6.09818E+11,  7.84582E+11,  1.01085E-01,  1.40839E-03,  0.00000E+00,     0
   476,  4.76000E-02,  9.90066E+14,  9.90675E+14,  9.91448E+14,  1.27383E-12,  0.00000E+00,  6.09302E+11,  7.72933E+11,  1.29549E-01,  1.39416E-03,  0.00000E+00,     0
   477,  4.77000E-02,  9.91448E+14,  9.92057E+14,  9.92829E+14,  1.27383E-12,  0.00000E+00,  6.09041E+11,  7.72621E+11,  6.65202E-03,  1.39164E-03,  0.00000E+00,     0
   478,  4.78000E-02,  9.92829E+14,  9.93438E+14,  9.94216E+14,  1.27383E-12,  0.00000E+00,  6.08657E+11,  7.77449E+11,  6.11644E-02,  1.39417E-03,  0.00000E+00,     0
   479,  4.79000E-02,  9.94216E+14,  9.94824E+14,  9.95606E+14,  1.27383E-12,  0.00000E+00,  6.08194E+11,  7.81957E+11,  4.80321E-02,  1.39629E-03,  0.00000E+00,     0
   480,  4.80000E-02,  9.95606E+14,  9.96213E+14,  9.96998E+14,  1.27383E-12,  0.00000E+00,  6.07738E+11,  7.84462E+11,  3.43472E-02,  1.39639E-03,  0.00000E+00,     0
   481,  4.81000E-02,  9.96998E+14,  9.97605E+14,  9.98384E+14,  1.27383E-12,  0.00000E+00,  6.07292E+11,  7.79080E+11,  6.05147E-02,  1.38862E-03,  0.00000E+00,     0
   482,  4.82000E-02,  9.98384E+14,  9.98991E+14,  9.99775E+14,  1.27383E-12,  0.00000E+00,  6.06965E+11,  7.83945E+11,  4.24624E-02,  1.39122E-03,  0.00000E+00,     0
   483,  4.83000E-02,  9.99775E+14,  1.00038E+15,  1.00117E+15,  1.27383E-12,  0.00000E+00,  6.06494E+11,  7.84496E+11,  1.59301E-02,  1.38937E-03,  0.00000E+00,     0
   484,  4.84000E-02,  1.00117E+15,  1.00177E+15,  1.00255E+15,  1.27383E-12,  0.00000E+00,  6.06068E+11,  7.78614E+11,  7.49478E-02,  1.38116E-03,  0.00000E+00,     0
   485,  4.85000E-02,  1.00255E+15,  1.00316E+15,  1.00394E+15,  1.27383E-12,  0.00000E+00,  6.05741E+11,  7.86604E+11,  9.83490E-02,  1.38688E-03,  0.00000E+00,     0
   486,  4.86000E-02,  1.00394E+15,  1.00455E+15,  1.00534E+15,  1.27383E-12,  0.00000E+00,  6.05253E+11,  7.89847E+11,  2.33272E-02,  1.38769E-03,  0.00000E+00,     0
   487,  4.87000E-02,  1.00534E+15,  1.00594E+15,  1.00673E+15,  1.27383E-12,  0.00000E+00,  6.04780E+11,  7.82562E+11,  8.86908E-02,  1.37807E-03,  0.00000E+00,     0
   488,  4.88000E-02,  1.00673E+15,  1.00733E+15,  1.00811E+15,  1.27383E-12,  0.00000E+00,  6.04471E+11,  7.79194E+11,  4.29062E-02,  1.37253E-03,  0.00000E+00,     0
   489,  4.89000E-02,  1.00811E+15,  1.00871E+15,  1.00950E+15,  1.27383E-12,  0.00000E+00,  6.04117E+11,  7.86144E+11,  9.37382E-02,  1.37718E-03,  0.00000E+00,     0
   490,  4.90000E-02,  1.00950E+15,  1.01010E+15,  1.01089E+15,  1.27383E-12,  0.00000E+00,  6.03619E+11,  7.87675E+11,  7.86492E-03,  1.37630E-03,  0.00000E+00,     0
   491,  4.91000E-02,  1.01089E+15,  1.01149E+15,  1.01228E+15,  1.27383E-12,  0.00000E+00,  6.03200E+11,  7.86134E+11,  1.96271E-02,  1.37248E-03,  0.00000E+00,     0
   492,  4.92000E-02,  1.01228E+15,  1.01288E+15,  1.01367E+15,  1.27383E-12,  0.00000E+00,  6.02810E+11,  7.86265E+11,  1.94505E-03,  1.37034E-03,  0.00000E+00,     0
   493,  4.93000E-02,  1.01367E+15,  1.01427E+15,  1.01506E+15,  1.27383E-12,  0.00000E+00,  6.02405E+11,  7.89262E+11,  4.89095E-02,  1.37102E-03,  0.00000E+00,     0
   494,  4.94000E-02,  1.01506E+15,  1.01566E+15,  1.01645E+15,  1.27383E-12,  0.00000E+00,  6.01952E+11,  7.89392E+11,  1.93659E-03,  1.36882E-03,  0.00000E+00,     0
   495,  4.95000E-02,  1.01645E+15,  1.01705E+15,  1.01784E+15,  1.27383E-12,  0.00000E+00,  6.01542E+11,  7.85815E+11,  6.31220E-02,  1.36304E-03,  0.00000E+00,     0
   496,  4.96000E-02,  1.01784E+15,  1.01844E+15,  1.01923E+15,  1.27383E-12,  0.00000E+00,  6.01197E+11,  7.89649E+11,  6.31188E-02,  1.36460E-03,  0.00000E+00,     0
   497,  4.97000E-02,  1.01923E+15,  1.01983E+15,  1.02062E+15,  1.27383E-12,  0.00000E+00,  6.00734E+11,  7.89777E+11,  1.92439E-03,  1.36242E-03,  0.00000E+00,     0
   498,  4.98000E-02,  1.02062E+15,  1.02122E+15,  1.02201E+15,  1.27383E-12,  0.00000E+00,  6.00328E+11,  7.89903E+11,  1.92036E-03,  1.36029E-03,  0.00000E+00,     0
   499,  4.99000E-02,  1.02201E+15,  1.02261E+15,  1.02340E+15,  1.27383E-12,  0.00000E+00,  5.99922E+11,  7.90029E+11,  1.91634E-03,  1.35817E-03,  0.00000E+00,     0
   500,  5.00000E-02,  1.02340E+15,  1.02400E+15,  1.02479E+15,  1.27383E-12,  0.00000E+00,  5.99518E+11,  7.90153E+11,  1.91234E-03,  1.35605E-03,  0.00000E+00,     0
   501,  5.01000E-02,  1.02479E+15,  1.02539E+15,  1.02618E+15,  1.27383E-12,  0.00000E+00,  5.99115E+11,  7.89656E+11,  2.29255E-02,  1.35334E-03,  0.00000E+00,     0
   502,  5.02000E-02,  1.02618E+15,  1.02678E+15,  1.02757E+15,  1.27383E-12,  0.00000E+00,  5.98733E+11,  7.90894E+11,  1.01327E-02,  1.35234E-03,  0.00000E+00,     0
   503,  5.03000E-02,  1.02757E+15,  1.02817E+15,  1.02895E+15,  1.27383E-12,  0.00000E+00,  5.98322E+11,  7.84293E+11,  7.69284E-02,  1.34371E-03,  0.00000E+00,     0
   504,  5.04000E-02,  1.02895E+15,  1.02955E+15,  1.03033E+15,  1.27383E-12,  0.00000E+00,  5.98005E+11,  7.84412E+11,  1.92394E-03,  1.34172E-03,  0.00000E+00,     0
   505,  5.05000E-02,  1.03033E+15,  1.03093E+15,  1.03172E+15,  1.27383E-12,  0.00000E+00,  5.97618E+11,  7.90495E+11,  8.09864E-02,  1.34543E-03,  0.00000E+00,     0
   506,  5.06000E-02,  1.03172E+15,  1.03232E+15,  1.03309E+15,  1.27383E-12,  0.00000E+00,  5.97146E+11,  7.74461E+11,  1.70524E-01,  1.32767E-03,  0.00000E+00,     0
   507,  5.07000E-02,  1.03309E+15,  1.03369E+15,  1.03448E+15,  1.27383E-12,  0.00000E+00,  5.96955E+11,  7.89129E+11,  1.58747E-01,  1.33989E-03,  0.00000E+00,     0
   508,  5.08000E-02,  1.03448E+15,  1.03508E+15,  1.03587E+15,  1.27383E-12,  0.00000E+00,  5.96399E+11,  7.91614E+11,  1.28826E-02,  1.33995E-03,  0.00000E+00,     0
   509,  5.09000E-02,  1.03587E+15,  1.03646E+15,  1.03725E+15,  1.27383E-12,  0.00000E+00,  5.95987E+11,  7.84854E+11,  7.26097E-02,  1.33125E-03,  0.00000E+00,     0
   510,  5.10000E-02,  1.03725E+15,  1.03784E+15,  1.03863E+15,  1.27383E-12,  0.00000E+00,  5.95669E+11,  7.82097E+11,  4.60168E-02,  1.32653E-03,  0.00000E+00,     0
   511,  5.11000E-02,  1.03863E+15,  1.03922E+15,  1.04001E+15,  1.27383E-12,  0.00000E+00,  5.95334E+11,  7.89311E+11,  9.42493E-02,  1.33138E-03,  0.00000E+00,     0
   512,  5.12000E-02,  1.04001E+15,  1.04061E+15,  1.04140E+15,  1.27383E-12,  0.00000E+00,  5.94851E+11,  7.90703E+11,  5.19786E-03,  1.33048E-03,  0.00000E+00,     0
   513,  5.13000E-02,  1.04140E+15,  1.04199E+15,  1.04277E+15,  1.27383E-12,  0.00000E+00,  5.94451E+11,  7.81670E+11,  9.92888E-02,  1.31967E-03,  0.00000E+00,     0
   514,  5.14000E-02,  1.04277E+15,  1.04337E+15,  1.04415E+15,  1.27383E-12,  0.00000E+00,  5.94171E+11,  7.85376E+11,  4.01917E-02,  1.32121E-03,  0.00000E+00,     0
   515,  5.15000E-02,  1.04415E+15,  1.04475E+15,  1.04553E+15,  1.27383E-12,  0.00000E+00,  5.93748E+11,  7.86071E+11,  9.93993E-03,  1.31973E-03,  0.00000E+00,     0
   516,  5.16000E-02,  1.04553E+15,  1.04613E+15,  1.04692E+15,  1.27383E-12,  0.00000E+00,  5.93356E+11,  7.92267E+11,  8.43354E-02,  1.32353E-03,  0.00000E+00,     0
   517,  5.17000E-02,  1.04692E+15,  1.04751E+15,  1.04830E+15,  1.27383E-12,  0.00000E+00,  5.92882E+11,  7.85419E+11,  7.26499E-02,  1.31480E-03,  0.00000E+00,     0
   518,  5.18000E-02,  1.04830E+15,  1.04889E+15,  1.04968E+15,  1.27383E-12,  0.00000E+00,  5.92599E+11,  7.87400E+11,  1.28645E-02,  1.31469E-03,  0.00000E+00,     0
   519,  5.19000E-02,  1.04968E+15,  1.05027E+15,  1.05106E+15,  1.27383E-12,  0.00000E+00,  5.92058E+11,  7.86969E+11,  2.10219E-02,  1.31204E-03,  0.00000E+00,     0
   520,  5.20000E-02,  1.05106E+15,  1.05165E+15,  1.05244E+15,  1.27383E-12,  0.00000E+00,  5.91804E+11,  7.90796E+11,  5.69737E-02,  1.31371E-03,  0.00000E+00,     0
   521,  5.21000E-02,  1.05244E+15,  1.05303E+15,  1.05382E+15,  1.27383E-12,  0.00000E+00,  5.91362E+11,  7.88483E+11,  4.48167E-02,  1.30938E-03,  0.00000E+00,     0
   522,  5.22000E-02,  1.05382E+15,  1.05441E+15,  1.05519E+15,  1.27383E-12,  0.00000E+00,  5.91016E+11,  7.85333E+11,  7.96678E-03,  1.30436E-03,  0.00000E+00,     0
   523,  5.23000E-02,  1.05519E+15,  1.05578E+15,  1.05657E+15,  1.27383E-12,  0.00000E+00,  5.90639E+11,  7.87812E+11,  1.34082E-02,  1.30464E-03,  0.00000E+00,     0
   524,  5.24000E-02,  1.05657E+15,  1.05716E+15,  1.05794E+15,  1.27383E-12,  0.00000E+00,  5.90242E+11,  7.81279E+11,  5.79986E-02,  1.29640E-03,  0.00000E+00,     0
   525,  5.25000E-02,  1.05794E+15,  1.05853E+15,  1.05932E+15,  1.27383E-12,  0.00000E+00,  5.89954E+11,  7.86913E+11,  2.37008E-02,  1.29976E-03,  0.00000E+00,     0
   526,  5.26000E-02,  1.05932E+15,  1.05991E+15,  1.06070E+15,  1.27383E-12,  0.00000E+00,  5.89545E+11,  7.87913E+11,  2.30566E-02,  1.29863E-03,  0.00000E+00,     0
   527,  5.27000E-02,  1.06070E+15,  1.06129E+15,  1.06206E+15,  1.27383E-12,  0.00000E+00,  5.89121E+11,  7.76343E+11,  1.14317E-01,  1.28567E-03,  0.00000E+00,     0
   528,  5.28000E-02,  1.06206E+15,  1.06265E+15,  1.06344E+15,  1.27383E-12,  0.00000E+00,  5.88878E+11,  7.88040E+11,  1.17233E-01,  1.29478E-03,  0.00000E+00,     0
   529,  5.29000E-02,  1.06344E+15,  1.06403E+15,  1.06482E+15,  1.27383E-12,  0.00000E+00,  5.88377E+11,  7.88867E+11,  3.13659E-02,  1.29341E-03,  0.00000E+00,     0
   530,  5.30000E-02,  1.06482E+15,  1.06541E+15,  1.06619E+15,  1.27383E-12,  0.00000E+00,  5.87966E+11,  7.87945E+11,  2.27163E-02,  1.29049E-03,  0.00000E+00,     0
   531,  5.31000E-02,  1.06619E+15,  1.06678E+15,  1.06757E+15,  1.27383E-12,  0.00000E+00,  5.87604E+11,  7.88218E+11,  1.52929E-02,  1.28874E-03,  0.00000E+00,     0
   532,  5.32000E-02,  1.06757E+15,  1.06816E+15,  1.06894E+15,  1.27383E-12,  0.00000E+00,  5.87233E+11,  7.82819E+11,  6.79249E-02,  1.28169E-03,  0.00000E+00,     0
   533,  5.33000E-02,  1.06894E+15,  1.06953E+15,  1.07032E+15,  1.27383E-12,  0.00000E+00,  5.86928E+11,  7.89249E+11,  9.37696E-02,  1.28577E-03,  0.00000E+00,     0
   534,  5.34000E-02,  1.07032E+15,  1.07090E+15,  1.07169E+15,  1.27383E-12,  0.00000E+00,  5.86446E+11,  7.86660E+11,  4.83885E-02,  1.28125E-03,  0.00000E+00,     0
   535,  5.35000E-02,  1.07169E+15,  1.07228E+15,  1.07306E+15,  1.27383E-12,  0.00000E+00,  5.86122E+11,  7.81524E+11,  3.73632E-02,  1.27453E-03,  0.00000E+00,     0
   536,  5.36000E-02,  1.07306E+15,  1.07364E+15,  1.07443E+15,  1.27383E-12,  0.00000E+00,  5.85792E+11,  7.87234E+11,  5.17111E-02,  1.27791E-03,  0.00000E+00,     0
   537,  5.37000E-02,  1.07443E+15,  1.07502E+15,  1.07580E+15,  1.27383E-12,  0.00000E+00,  5.85271E+11,  7.88665E+11,  1.70721E-02,  1.27713E-03,  0.00000E+00,     0
   538,  5.38000E-02,  1.07580E+15,  1.07639E+15,  1.07718E+15,  1.27383E-12,  0.00000E+00,  5.84967E+11,  7.89243E+11,  4.34780E-03,  1.27575E-03,  0.00000E+00,     0
   539,  5.39000E-02,  1.07718E+15,  1.07776E+15,  1.07856E+15,  1.27383E-12,  0.00000E+00,  5.84588E+11,  7.93915E+11,  6.03269E-02,  1.27810E-03,  0.00000E+00,     0
   540,  5.40000E-02,  1.07856E+15,  1.07914E+15,  1.07993E+15,  1.27383E-12,  0.00000E+00,  5.84165E+11,  7.90393E+11,  2.09625E-02,  1.27282E-03,  0.00000E+00,     0
   541,  5.41000E-02,  1.07993E+15,  1.08051E+15,  1.08130E+15,  1.27383E-12,  0.00000E+00,  5.83768E+11,  7.89762E+11,  3.13182E-02,  1.27025E-03,  0.00000E+00,     0
   542,  5.42000E-02,  1.08130E+15,  1.08189E+15,  1.08268E+15,  1.27383E-12,  0.00000E+00,  5.83424E+11,  7.87505E+11,  3.57279E-02,  1.26624E-03,  0.00000E+00,     0
   543,  5.43000E-02,  1.08268E+15,  1.08326E+15,  1.08405E+15,  1.27383E-12,  0.00000E+00,  5.83081E+11,  7.88713E+11,  1.28725E-02,  1.26544E-03,  0.00000E+00,     0
   544,  5.44000E-02,  1.08405E+15,  1.08463E+15,  1.08542E+15,  1.27383E-12,  0.00000E+00,  5.82714E+11,  7.90119E+11,  6.16684E-03,  1.26479E-03,  0.00000E+00,     0
   545,  5.45000E-02,  1.08542E+15,  1.08600E+15,  1.08680E+15,  1.27383E-12,  0.00000E+00,  5.82307E+11,  7.93315E+11,  4.36767E-02,  1.26576E-03,  0.00000E+00,     0
   546,  5.46000E-02,  1.08680E+15,  1.08738E+15,  1.08817E+15,  1.27383E-12,  0.00000E+00,  5.81903E+11,  7.90287E+11,  2.00709E-02,  1.26101E-03,  0.00000E+00,     0
   547,  5.47000E-02,  1.08817E+15,  1.08875E+15,  1.08954E+15,  1.27383E-12,  0.00000E+00,  5.81543E+11,  7.89070E+11,  1.83110E-02,  1.25798E-03,  0.00000E+00,     0
   548,  5.48000E-02,  1.08954E+15,  1.09012E+15,  1.09090E+15,  1.27383E-12,  0.00000E+00,  5.81162E+11,  7.79485E+11,  1.08383E-01,  1.24727E-03,  0.00000E+00,     0
   549,  5.49000E-02,  1.09090E+15,  1.09148E+15,  1.09227E+15,  1.27383E-12,  0.00000E+00,  5.80915E+11,  7.94516E+11,  1.45418E-01,  1.25924E-03,  0.00000E+00,     0
   550,  5.50000E-02,  1.09227E+15,  1.09285E+15,  1.09364E+15,  1.27383E-12,  0.00000E+00,  5.80404E+11,  7.86627E+11,  7.04418E-02,  1.24998E-03,  0.00000E+00,     0
   551,  5.51000E-02,  1.09364E+15,  1.09422E+15,  1.09501E+15,  1.27383E-12,  0.00000E+00,  5.80100E+11,  7.87099E+11,  1.06937E-02,  1.24857E-03,  0.00000E+00,     0
   552,  5.52000E-02,  1.09501E+15,  1.09559E+15,  1.09638E+15,  1.27383E-12,  0.00000E+00,  5.79717E+11,  7.89498E+11,  4.45683E-02,  1.24885E-03,  0.00000E+00,     0
   553,  5.53000E-02,  1.09638E+15,  1.09696E+15,  1.09775E+15,  1.27383E-12,  0.00000E+00,  5.79323E+11,  7.91745E+11,  1.34044E-02,  1.24898E-03,  0.00000E+00,     0
   554,  5.54000E-02,  1.09775E+15,  1.09833E+15,  1.09912E+15,  1.27383E-12,  0.00000E+00,  5.78931E+11,  7.89072E+11,  3.49586E-02,  1.24464E-03,  0.00000E+00,     0
   555,  5.55000E-02,  1.09912E+15,  1.09970E+15,  1.10049E+15,  1.27383E-12,  0.00000E+00,  5.78590E+11,  7.93094E+11,  5.00029E-02,  1.24643E-03,  0.00000E+00,     0
   556,  5.56000E-02,  1.10049E+15,  1.10107E+15,  1.10185E+15,  1.27383E-12,  0.00000E+00,  5.78164E+11,  7.85338E+11,  9.33873E-02,  1.23746E-03,  0.00000E+00,     0
   557,  5.57000E-02,  1.10185E+15,  1.10243E+15,  1.10323E+15,  1.27383E-12,  0.00000E+00,  5.77888E+11,  7.95134E+11,  1.27769E-01,  1.24455E-03,  0.00000E+00,     0
   558,  5.58000E-02,  1.10323E+15,  1.10380E+15,  1.10460E+15,  1.27383E-12,  0.00000E+00,  5.77383E+11,  7.92496E+11,  4.79077E-02,  1.24016E-03,  0.00000E+00,     0
   559,  5.59000E-02,  1.10460E+15,  1.10517E+15,  1.10596E+15,  1.27383E-12,  0.00000E+00,  5.77046E+11,  7.92591E+11,  1.70188E-03,  1.23841E-03,  0.00000E+00,     0
   560,  5.60000E-02,  1.10596E+15,  1.10654E+15,  1.10734E+15,  1.27383E-12,  0.00000E+00,  5.76669E+11,  7.97159E+11,  4.43533E-02,  1.24066E-03,  0.00000E+00,     0
   561,  5.61000E-02,  1.10734E+15,  1.10791E+15,  1.10870E+15,  1.27383E-12,  0.00000E+00,  5.76243E+11,  7.87562E+11,  9.25157E-02,  1.23009E-03,  0.00000E+00,     0
   562,  5.62000E-02,  1.10870E+15,  1.10928E+15,  1.11008E+15,  1.27383E-12,  0.00000E+00,  5.75964E+11,  7.97227E+11,  1.23742E-01,  1.23702E-03,  0.00000E+00,     0
   563,  5.63000E-02,  1.11008E+15,  1.11065E+15,  1.11144E+15,  1.27383E-12,  0.00000E+00,  5.75445E+11,  7.92541E+11,  8.02673E-02,  1.23082E-03,  0.00000E+00,     0
   564,  5.64000E-02,  1.11144E+15,  1.11202E+15,  1.11281E+15,  1.27383E-12,  0.00000E+00,  5.75160E+11,  7.90849E+11,  2.85570E-02,  1.22753E-03,  0.00000E+00,     0
   565,  5.65000E-02,  1.11281E+15,  1.11338E+15,  1.11418E+15,  1.27383E-12,  0.00000E+00,  5.74816E+11,  7.90943E+11,  1.68310E-03,  1.22580E-03,  0.00000E+00,     0
   566,  5.66000E-02,  1.11418E+15,  1.11475E+15,  1.11554E+15,  1.27383E-12,  0.00000E+00,  5.74446E+11,  7.92920E+11,  2.96539E-02,  1.22574E-03,  0.00000E+00,     0
   567,  5.67000E-02,  1.11554E+15,  1.11612E+15,  1.11691E+15,  1.27383E-12,  0.00000E+00,  5.74047E+11,  7.89855E+11,  4.54255E-02,  1.22114E-03,  0.00000E+00,     0
   568,  5.68000E-02,  1.11691E+15,  1.11748E+15,  1.11828E+15,  1.27383E-12,  0.00000E+00,  5.73722E+11,  7.96050E+11,  6.35758E-02,  1.22489E-03,  0.00000E+00,     0
   569,  5.69000E-02,  1.11828E+15,  1.11885E+15,  1.11964E+15,  1.27383E-12,  0.00000E+00,  5.73284E+11,  7.91428E+11,  4.79967E-02,  1.21888E-03,  0.00000E+00,     0
   570,  5.70000E-02,  1.11964E+15,  1.12021E+15,  1.12100E+15,  1.27383E-12,  0.00000E+00,  5.72959E+11,  7.82710E+11,  6.76616E-02,  1.20934E-03,  0.00000E+00,     0
   571,  5.71000E-02,  1.12100E+15,  1.12157E+15,  1.12236E+15,  1.27383E-12,  0.00000E+00,  5.72675E+11,  7.86542E+11,  1.02995E-02,  1.21104E-03,  0.00000E+00,     0
   572,  5.72000E-02,  1.12236E+15,  1.12293E+15,  1.12372E+15,  1.27383E-12,  0.00000E+00,  5.72306E+11,  7.90343E+11,  6.43131E-02,  1.21262E-03,  0.00000E+00,     0
   573,  5.73000E-02,  1.12372E+15,  1.12429E+15,  1.12509E+15,  1.27383E-12,  0.00000E+00,  5.71879E+11,  7.95240E+11,  5.93464E-02,  1.21512E-03,  0.00000E+00,     0
   574,  5.74000E-02,  1.12509E+15,  1.12566E+15,  1.12645E+15,  1.27383E-12,  0.00000E+00,  5.71449E+11,  7.95334E+11,  1.65508E-03,  1.21335E-03,  0.00000E+00,     0
   575,  5.75000E-02,  1.12645E+15,  1.12702E+15,  1.12782E+15,  1.27383E-12,  0.00000E+00,  5.71073E+11,  7.95424E+11,  1.65206E-03,  1.21163E-03,  0.00000E+00,     0
   576,  5.76000E-02,  1.12782E+15,  1.12839E+15,  1.12918E+15,  1.27383E-12,  0.00000E+00,  5.70698E+11,  7.92992E+11,  2.65672E-02,  1.20768E-03,  0.00000E+00,     0
   577,  5.77000E-02,  1.12918E+15,  1.12975E+15,  1.13054E+15,  1.27383E-12,  0.00000E+00,  5.70351E+11,  7.91577E+11,  3.15065E-02,  1.20467E-03,  0.00000E+00,     0
   578,  5.78000E-02,  1.13054E+15,  1.13111E+15,  1.13191E+15,  1.27383E-12,  0.00000E+00,  5.70013E+11,  7.96861E+11,  6.25944E-02,  1.20758E-03,  0.00000E+00,     0
   579,  5.79000E-02,  1.13191E+15,  1.13248E+15,  1.13327E+15,  1.27383E-12,  0.00000E+00,  5.69581E+11,  7.92300E+11,  6.43173E-02,  1.20172E-03,  0.00000E+00,     0
   580,  5.80000E-02,  1.13327E+15,  1.13384E+15,  1.13464E+15,  1.27383E-12,  0.00000E+00,  5.69271E+11,  7.98055E+11,  7.33389E-02,  1.20507E-03,  0.00000E+00,     0
   581,  5.81000E-02,  1.13464E+15,  1.13521E+15,  1.13600E+15,  1.27383E-12,  0.00000E+00,  5.68828E+11,  7.91050E+11,  9.89330E-02,  1.19707E-03,  0.00000E+00,     0
   582,  5.82000E-02,  1.13600E+15,  1.13657E+15,  1.13736E+15,  1.27383E-12,  0.00000E+00,  5.68555E+11,  7.91124E+11,  1.96961E-03,  1.19547E-03,  0.00000E+00,     0
   583,  5.83000E-02,  1.13736E+15,  1.13793E+15,  1.13872E+15,  1.27383E-12,  0.00000E+00,  5.68193E+11,  7.94199E+11,  5.37371E-02,  1.19642E-03,  0.00000E+00,     0
   584,  5.84000E-02,  1.13872E+15,  1.13929E+15,  1.14008E+15,  1.27383E-12,  0.00000E+00,  5.67776E+11,  7.91308E+11,  5.31301E-02,  1.19209E-03,  0.00000E+00,     0
   585,  5.85000E-02,  1.14008E+15,  1.14065E+15,  1.14144E+15,  1.27383E-12,  0.00000E+00,  5.67462E+11,  7.91393E+11,  1.62279E-03,  1.19047E-03,  0.00000E+00,     0
   586,  5.86000E-02,  1.14144E+15,  1.14201E+15,  1.14280E+15,  1.27383E-12,  0.00000E+00,  5.67099E+11,  7.94145E+11,  3.50283E-02,  1.19115E-03,  0.00000E+00,     0
   587,  5.87000E-02,  1.14280E+15,  1.14337E+15,  1.14417E+15,  1.27383E-12,  0.00000E+00,  5.66700E+11,  8.00687E+11,  7.06635E-02,  1.19509E-03,  0.00000E+00,     0
   588,  5.88000E-02,  1.14417E+15,  1.14474E+15,  1.14553E+15,  1.27383E-12,  0.00000E+00,  5.66092E+11,  7.93866E+11,  6.66824E-02,  1.18719E-03,  0.00000E+00,     0
   589,  5.89000E-02,  1.14553E+15,  1.14610E+15,  1.14689E+15,  1.27383E-12,  0.00000E+00,  5.65952E+11,  7.95053E+11,  2.15067E-02,  1.18669E-03,  0.00000E+00,     0
   590,  5.90000E-02,  1.14689E+15,  1.14746E+15,  1.14825E+15,  1.27383E-12,  0.00000E+00,  5.65565E+11,  7.97084E+11,  2.27366E-02,  1.18672E-03,  0.00000E+00,     0
   591,  5.91000E-02,  1.14825E+15,  1.14882E+15,  1.14961E+15,  1.27383E-12,  0.00000E+00,  5.65175E+11,  7.91944E+11,  6.65915E-02,  1.18050E-03,  0.00000E+00,     0
   592,  5.92000E-02,  1.14961E+15,  1.15017E+15,  1.15097E+15,  1.27383E-12,  0.00000E+00,  5.64875E+11,  7.97160E+11,  6.32643E-02,  1.18338E-03,  0.00000E+00,     0
   593,  5.93000E-02,  1.15097E+15,  1.15154E+15,  1.15233E+15,  1.27383E-12,  0.00000E+00,  5.64448E+11,  7.97240E+11,  1.59932E-03,  1.18168E-03,  0.00000E+00,     0
   594,  5.94000E-02,  1.15233E+15,  1.15290E+15,  1.15369E+15,  1.27383E-12,  0.00000E+00,  5.64078E+11,  7.95445E+11,  2.28465E-02,  1.17841E-03,  0.00000E+00,     0
   595,  5.95000E-02,  1.15369E+15,  1.15426E+15,  1.15505E+15,  1.27383E-12,  0.00000E+00,  5.63733E+11,  7.92103E+11,  3.50578E-02,  1.17383E-03,  0.00000E+00,     0
   596,  5.96000E-02,  1.15505E+15,  1.15561E+15,  1.15640E+15,  1.27383E-12,  0.00000E+00,  5.63407E+11,  7.88681E+11,  4.26800E-02,  1.16922E-03,  0.00000E+00,     0
   597,  5.97000E-02,  1.15640E+15,  1.15696E+15,  1.15776E+15,  1.27383E-12,  0.00000E+00,  5.63096E+11,  7.93795E+11,  5.84152E-02,  1.17200E-03,  0.00000E+00,     0
   598,  5.98000E-02,  1.15776E+15,  1.15832E+15,  1.15912E+15,  1.27383E-12,  0.00000E+00,  5.62681E+11,  7.96713E+11,  1.44763E-02,  1.17278E-03,  0.00000E+00,     0
   599,  5.99000E-02,  1.15912E+15,  1.15968E+15,  1.16047E+15,  1.27383E-12,  0.00000E+00,  5.62300E+11,  7.93950E+11,  7.07425E-03,  1.16870E-03,  0.00000E+00,     0
   600,  6.00000E-02,  1.16047E+15,  1.16104E+15,  1.16183E+15,  1.27383E-12,  0.00000E+00,  5.61945E+11,  7.90858E+11,  6.04164E-02,  1.16438E-03,  0.00000E+00,     0
