time_s,phase,Te_eV,EN_Td,Ptot,N2,N2(V1),N2(V2),N2(V3),N2(V4),N2(V5),N2(V6),N2(V7),N2(V8),N2(A3),N2(B3),N2(A`1),N2(C3),N,N(2D),N(2P),N^+,N2^+,N3^+,N4^+,H2,H2(B3SIG),H2(B1SIG),H2(C3PI),H2(A3SIG),H2(RYDBERG_SUM),H2(V1),H2(V2),H2(V3),H,H2^+,H3^+,H^+,H^-,NH,NH2,NH3,NH^+,N2H^+,NH2^+,NH3^+,NH4^+,E,SURF,HSURF,NSURF,NHSURF,NH2SURF
  1.33000E-02,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44481E+18,  5.62083E+14,  1.37355E+11,  3.38763E+07,  8.96165E+03,  5.22939E+01,  3.01464E+02,  4.84993E-02,  4.23081E-05,  5.63044E+06,  8.55552E+03,  4.14652E-06,  9.71509E-05,  1.98232E+14,  1.50550E-01,  6.41094E+04,  8.76062E+00,  1.68898E+00,  1.76779E+05,  1.18348E+07,  2.19938E+19,  3.62726E+11,  1.42123E+11,  1.15924E+11,  7.51059E+10,  1.31774E+10,  4.90206E+12,  3.75035E+06,  1.55214E+00,  3.38052E+16,  0.00000E+00,  1.56825E+15,  9.07875E-20,  0.00000E+00,  5.91531E+10,  4.38998E+11,  4.82663E+14,  3.36351E+00,  2.83085E+14,  1.80294E+01,  2.88535E+05,  1.69739E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  1.33500E-02,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44434E+18,  1.01919E+15,  4.62886E+11,  1.81737E+09,  8.10415E+08,  3.08443E+08,  1.46587E+08,  3.36212E+07,  9.71126E+06,  2.20362E+11,  4.26443E+08,  2.78793E+08,  5.10210E+09,  1.99523E+14,  5.96264E+03,  2.52270E+09,  7.51607E+02,  6.67420E+05,  3.40724E+05,  1.79294E+07,  2.19936E+19,  2.27370E+13,  8.90892E+12,  7.26684E+12,  4.70793E+12,  6.91872E+11,  2.29796E+13,  7.80644E+08,  1.51449E+03,  3.40418E+16,  5.42058E+06,  1.57998E+15,  1.64092E+09,  1.85634E-01,  3.27172E+12,  5.17050E+11,  4.83679E+14,  2.88571E+02,  2.85843E+14,  1.54682E+03,  4.11234E+09,  1.71720E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  1.34000E-02,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44480E+18,  5.64122E+14,  1.38350E+11,  3.42422E+07,  9.08506E+03,  5.27744E+01,  3.04125E+02,  4.91050E-02,  4.29794E-05,  5.65222E+06,  8.63103E+03,  4.17806E-06,  9.79042E-05,  1.99101E+14,  1.52461E-01,  6.46395E+04,  8.80483E+00,  1.69377E+00,  1.77275E+05,  1.18666E+07,  2.19937E+19,  3.65603E+11,  1.43250E+11,  1.16844E+11,  7.57016E+10,  1.32666E+10,  4.93610E+12,  3.80218E+06,  1.58298E+00,  3.39779E+16,  0.00000E+00,  1.57990E+15,  2.14067E-17,  0.00000E+00,  5.95610E+10,  4.38944E+11,  4.84444E+14,  3.38048E+00,  2.84666E+14,  1.81203E+01,  2.88638E+05,  1.70859E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  1.34500E-02,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44434E+18,  1.01982E+15,  4.63444E+11,  1.81776E+09,  8.10417E+08,  3.08444E+08,  1.46588E+08,  3.36213E+07,  9.71129E+06,  2.19291E+11,  4.26444E+08,  2.78793E+08,  5.10209E+09,  2.00399E+14,  5.98590E+03,  2.52147E+09,  7.54911E+02,  6.67423E+05,  3.41477E+05,  1.79294E+07,  2.19935E+19,  2.26477E+13,  8.87393E+12,  7.23830E+12,  4.68944E+12,  6.89063E+11,  2.29982E+13,  7.80777E+08,  1.51598E+03,  3.42139E+16,  5.42057E+06,  1.59162E+15,  1.63755E+09,  1.83579E-01,  3.25700E+12,  5.16818E+11,  4.85457E+14,  2.89839E+02,  2.87424E+14,  1.55362E+03,  4.10401E+09,  1.72843E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  1.35000E-02,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44480E+18,  5.63259E+14,  1.37930E+11,  3.40887E+07,  9.04263E+03,  5.31952E+01,  3.06743E+02,  4.94521E-02,  4.32223E-05,  5.67323E+06,  8.70530E+03,  4.21001E-06,  9.86336E-05,  1.99951E+14,  1.54339E-01,  6.51573E+04,  8.83793E+00,  1.69035E+00,  1.76699E+05,  1.18415E+07,  2.19936E+19,  3.52570E+11,  1.38144E+11,  1.12678E+11,  7.30031E+10,  1.28011E+10,  4.92170E+12,  3.78047E+06,  1.57089E+00,  3.41490E+16,  0.00000E+00,  1.59154E+15,  2.55741E-15,  0.00000E+00,  5.74813E+10,  4.38763E+11,  4.86222E+14,  3.39318E+00,  2.86235E+14,  1.81884E+01,  2.88644E+05,  1.71971E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  1.35500E-02,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44434E+18,  1.01955E+15,  4.63208E+11,  1.81760E+09,  8.10419E+08,  3.08445E+08,  1.46588E+08,  3.36214E+07,  9.71132E+06,  2.18241E+11,  4.26445E+08,  2.78792E+08,  5.10209E+09,  2.01256E+14,  6.00827E+03,  2.52012E+09,  7.58141E+02,  6.67425E+05,  3.41661E+05,  1.79294E+07,  2.19934E+19,  2.25607E+13,  8.83984E+12,  7.21049E+12,  4.67142E+12,  6.86323E+11,  2.29902E+13,  7.80721E+08,  1.51536E+03,  3.43843E+16,  5.42055E+06,  1.60326E+15,  1.63420E+09,  1.81572E-01,  3.24247E+12,  5.16583E+11,  4.87230E+14,  2.91079E+02,  2.88994E+14,  1.56027E+03,  4.09571E+09,  1.73959E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  1.36000E-02,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44480E+18,  5.62520E+14,  1.37569E+11,  3.39548E+07,  9.00501E+03,  5.36112E+01,  3.09329E+02,  4.98036E-02,  4.34764E-05,  5.69367E+06,  8.77864E+03,  4.24010E-06,  9.93455E-05,  2.00788E+14,  1.56194E-01,  6.56657E+04,  8.87209E+00,  1.68822E+00,  1.76043E+05,  1.18259E+07,  2.19935E+19,  3.41119E+11,  1.33657E+11,  1.09019E+11,  7.06319E+10,  1.23910E+10,  4.90929E+12,  3.76134E+06,  1.55887E+00,  3.43187E+16,  0.00000E+00,  1.60318E+15,  4.31224-208,  0.00000E+00,  5.56501E+10,  4.38592E+11,  4.87994E+14,  3.40630E+00,  2.87796E+14,  1.82587E+01,  2.88660E+05,  1.73079E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  1.36500E-02,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44433E+18,  1.01932E+15,  4.63005E+11,  1.81746E+09,  8.10421E+08,  3.08446E+08,  1.46589E+08,  3.36215E+07,  9.71136E+06,  2.17208E+11,  4.26447E+08,  2.78792E+08,  5.10208E+09,  2.02098E+14,  6.03004E+03,  2.51870E+09,  7.61319E+02,  6.67428E+05,  3.41798E+05,  1.79294E+07,  2.19933E+19,  2.24758E+13,  8.80656E+12,  7.18335E+12,  4.65383E+12,  6.83650E+11,  2.29834E+13,  7.80672E+08,  1.51482E+03,  3.45533E+16,  5.42054E+06,  1.61490E+15,  1.63087E+09,  1.79611E-01,  3.22818E+12,  5.16350E+11,  4.88998E+14,  2.92299E+02,  2.90554E+14,  1.56680E+03,  4.08746E+09,  1.75070E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  1.37000E-02,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44479E+18,  5.62307E+14,  1.37460E+11,  3.39110E+07,  8.99453E+03,  5.40320E+01,  3.11895E+02,  5.01978E-02,  4.38028E-05,  5.71376E+06,  8.85144E+03,  4.27014E-06,  1.00048E-04,  2.01615E+14,  1.58091E-01,  6.61690E+04,  8.90748E+00,  1.68742E+00,  1.75591E+05,  1.18194E+07,  2.19934E+19,  3.29191E+11,  1.28983E+11,  1.05206E+11,  6.81621E+10,  1.19787E+10,  4.90560E+12,  3.75426E+06,  1.55173E+00,  3.44871E+16,  0.00000E+00,  1.61482E+15,  0.00000E+00,  0.00000E+00,  5.37493E+10,  4.38430E+11,  4.89761E+14,  3.41988E+00,  2.89349E+14,  1.83315E+01,  2.88687E+05,  1.74183E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  1.37500E-02,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44433E+18,  1.01925E+15,  4.62947E+11,  1.81743E+09,  8.10423E+08,  3.08447E+08,  1.46589E+08,  3.36216E+07,  9.71139E+06,  2.16193E+11,  4.26448E+08,  2.78791E+08,  5.10208E+09,  2.02931E+14,  6.05145E+03,  2.51727E+09,  7.64460E+02,  6.67430E+05,  3.42034E+05,  1.79294E+07,  2.19932E+19,  2.23925E+13,  8.77393E+12,  7.15673E+12,  4.63659E+12,  6.81029E+11,  2.29813E+13,  7.80658E+08,  1.51466E+03,  3.47211E+16,  5.42052E+06,  1.62654E+15,  1.62756E+09,  1.77692E-01,  3.21413E+12,  5.16120E+11,  4.90760E+14,  2.93505E+02,  2.92107E+14,  1.57326E+03,  4.07927E+09,  1.76177E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  1.38000E-02,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44479E+18,  5.62509E+14,  1.37562E+11,  3.39519E+07,  9.01551E+03,  5.44623E+01,  3.14445E+02,  5.06265E-02,  4.41932E-05,  5.73358E+06,  8.92379E+03,  4.29981E-06,  1.00743E-04,  2.02433E+14,  1.59878E-01,  6.66681E+04,  8.94335E+00,  1.68731E+00,  1.75317E+05,  1.18177E+07,  2.19933E+19,  3.26395E+11,  1.27888E+11,  1.04313E+11,  6.75831E+10,  1.18616E+10,  4.90904E+12,  3.76075E+06,  1.55817E+00,  3.46542E+16,  0.00000E+00,  1.62646E+15,  0.00000E+00,  0.00000E+00,  5.32708E+10,  4.38315E+11,  4.91521E+14,  3.43365E+00,  2.90897E+14,  1.84053E+01,  2.88719E+05,  1.75286E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  1.38500E-02,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44433E+18,  1.01931E+15,  4.63002E+11,  1.81747E+09,  8.10425E+08,  3.08448E+08,  1.46590E+08,  3.36217E+07,  9.71143E+06,  2.15195E+11,  4.26449E+08,  2.78791E+08,  5.10207E+09,  2.03756E+14,  6.07260E+03,  2.51584E+09,  7.67571E+02,  6.67432E+05,  3.42357E+05,  1.79294E+07,  2.19931E+19,  2.23105E+13,  8.74180E+12,  7.13053E+12,  4.61961E+12,  6.78450E+11,  2.29831E+13,  7.80671E+08,  1.51481E+03,  3.48875E+16,  5.42051E+06,  1.63818E+15,  1.62428E+09,  1.75811E-01,  3.20029E+12,  5.15895E+11,  4.92517E+14,  2.94699E+02,  2.93654E+14,  1.57967E+03,  4.07114E+09,  1.77283E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  1.39000E-02,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44479E+18,  5.61933E+14,  1.37281E+11,  3.38473E+07,  8.98712E+03,  5.48702E+01,  3.16963E+02,  5.09798E-02,  4.44596E-05,  5.75285E+06,  8.99523E+03,  4.32888E-06,  1.01422E-04,  2.03238E+14,  1.61694E-01,  6.71584E+04,  8.97604E+00,  1.68519E+00,  1.74755E+05,  1.18020E+07,  2.19932E+19,  3.17006E+11,  1.24209E+11,  1.01312E+11,  6.56391E+10,  1.15240E+10,  4.89936E+12,  3.74573E+06,  1.54861E+00,  3.48199E+16,  0.00000E+00,  1.63810E+15,  3.43041E-17,  0.00000E+00,  5.17669E+10,  4.38155E+11,  4.93277E+14,  3.44620E+00,  2.92435E+14,  1.84726E+01,  2.88725E+05,  1.76383E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  1.39500E-02,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44432E+18,  1.01914E+15,  4.62844E+11,  1.81736E+09,  8.10427E+08,  3.08449E+08,  1.46590E+08,  3.36219E+07,  9.71146E+06,  2.14215E+11,  4.26450E+08,  2.78791E+08,  5.10207E+09,  2.04567E+14,  6.09316E+03,  2.51434E+09,  7.70629E+02,  6.67435E+05,  3.42525E+05,  1.79294E+07,  2.19930E+19,  2.22305E+13,  8.71043E+12,  7.10494E+12,  4.60304E+12,  6.75932E+11,  2.29778E+13,  7.80633E+08,  1.51439E+03,  3.50525E+16,  5.42049E+06,  1.64981E+15,  1.62101E+09,  1.73971E-01,  3.18667E+12,  5.15670E+11,  4.94269E+14,  2.95873E+02,  2.95192E+14,  1.58596E+03,  4.06305E+09,  1.78383E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  1.40000E-02,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44478E+18,  5.62371E+14,  1.37498E+11,  3.39349E+07,  9.03361E+03,  5.53171E+01,  3.19477E+02,  5.14242E-02,  4.48579E-05,  5.77205E+06,  9.06653E+03,  4.35841E-06,  1.02100E-04,  2.04038E+14,  1.63513E-01,  6.76477E+04,  9.01219E+00,  1.68593E+00,  1.74588E+05,  1.18062E+07,  2.19931E+19,  3.14868E+11,  1.23371E+11,  1.00629E+11,  6.51964E+10,  1.14316E+10,  4.90692E+12,  3.75852E+06,  1.56198E+00,  3.49844E+16,  0.00000E+00,  1.64973E+15,  4.43142E-10,  0.00000E+00,  5.13957E+10,  4.38045E+11,  4.95027E+14,  3.46008E+00,  2.93969E+14,  1.85469E+01,  2.88761E+05,  1.77478E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  1.40500E-02,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44432E+18,  1.01926E+15,  4.62954E+11,  1.81744E+09,  8.10428E+08,  3.08449E+08,  1.46591E+08,  3.36220E+07,  9.71149E+06,  2.13250E+11,  4.26451E+08,  2.78790E+08,  5.10206E+09,  2.05373E+14,  6.11363E+03,  2.51289E+09,  7.73668E+02,  6.67437E+05,  3.42892E+05,  1.79294E+07,  2.19929E+19,  2.21589E+13,  8.68240E+12,  7.08208E+12,  4.58822E+12,  6.73665E+11,  2.29813E+13,  7.80659E+08,  1.51468E+03,  3.52164E+16,  5.42048E+06,  1.66144E+15,  1.61777E+09,  1.72222E-01,  3.17442E+12,  5.15471E+11,  4.96014E+14,  2.97040E+02,  2.96726E+14,  1.59221E+03,  4.05502E+09,  1.79482E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  1.41000E-02,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44478E+18,  5.62293E+14,  1.37462E+11,  3.39162E+07,  9.01931E+03,  5.57080E+01,  3.21970E+02,  5.18184E-02,  4.52159E-05,  5.79090E+06,  9.13724E+03,  4.37769E-06,  1.02768E-04,  2.04828E+14,  1.65321E-01,  6.81317E+04,  9.04580E+00,  1.68505E+00,  1.74263E+05,  1.17990E+07,  2.19930E+19,  3.09018E+11,  1.21079E+11,  9.87593E+10,  6.39851E+10,  1.12158E+10,  4.90561E+12,  3.75622E+06,  1.55533E+00,  3.51476E+16,  0.00000E+00,  1.66136E+15,  7.53325E-16,  0.00000E+00,  5.04468E+10,  4.37912E+11,  4.96771E+14,  3.47298E+00,  2.95495E+14,  1.86161E+01,  2.88775E+05,  1.78571E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  1.41500E-02,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44432E+18,  1.01925E+15,  4.62943E+11,  1.81743E+09,  8.10430E+08,  3.08450E+08,  1.46591E+08,  3.36221E+07,  9.71153E+06,  2.12301E+11,  4.26452E+08,  2.78790E+08,  5.10206E+09,  2.06170E+14,  6.13376E+03,  2.51141E+09,  7.76674E+02,  6.67439E+05,  3.43171E+05,  1.79293E+07,  2.19928E+19,  2.20739E+13,  8.64908E+12,  7.05489E+12,  4.57061E+12,  6.71009E+11,  2.29809E+13,  7.80656E+08,  1.51466E+03,  3.53789E+16,  5.42046E+06,  1.67307E+15,  1.61454E+09,  1.70397E-01,  3.16007E+12,  5.15233E+11,  4.97755E+14,  2.98194E+02,  2.98252E+14,  1.59839E+03,  4.04704E+09,  1.80577E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  1.42000E-02,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44478E+18,  5.65748E+14,  1.39151E+11,  3.45406E+07,  9.23028E+03,  5.62039E+01,  3.24529E+02,  5.25514E-02,  4.61192E-05,  5.81086E+06,  9.20986E+03,  4.41646E-06,  1.03478E-04,  2.05636E+14,  1.67203E-01,  6.86362E+04,  9.09192E+00,  1.69330E+00,  1.75408E+05,  1.18545E+07,  2.19929E+19,  3.22453E+11,  1.26344E+11,  1.03053E+11,  6.67671E+10,  1.16674E+10,  4.96326E+12,  3.84463E+06,  1.61102E+00,  3.53103E+16,  0.00000E+00,  1.67299E+15,  4.40048-208,  1.18374-147,  5.24997E+10,  4.37937E+11,  4.98506E+14,  3.49069E+00,  2.97030E+14,  1.87110E+01,  2.88898E+05,  1.79672E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  1.42500E-02,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44432E+18,  1.02031E+15,  4.63889E+11,  1.81808E+09,  8.10432E+08,  3.08451E+08,  1.46592E+08,  3.36222E+07,  9.71156E+06,  2.11363E+11,  4.26453E+08,  2.78789E+08,  5.10206E+09,  2.06986E+14,  6.15508E+03,  2.51021E+09,  7.79750E+02,  6.67441E+05,  3.44206E+05,  1.79293E+07,  2.19927E+19,  2.19952E+13,  8.61825E+12,  7.02975E+12,  4.55432E+12,  6.68539E+11,  2.30124E+13,  7.80882E+08,  1.51718E+03,  3.55410E+16,  5.42045E+06,  1.68470E+15,  1.61136E+09,  1.68644E-01,  3.14708E+12,  5.15028E+11,  4.99486E+14,  2.99375E+02,  2.99787E+14,  1.60472E+03,  4.03917E+09,  1.81681E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  1.43000E-02,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44478E+18,  5.62667E+14,  1.37642E+11,  3.39825E+07,  9.05478E+03,  5.65541E+01,  3.26990E+02,  5.26617E-02,  4.59833E-05,  5.82921E+06,  9.27967E+03,  4.44436E-06,  1.04132E-04,  2.06410E+14,  1.68997E-01,  6.91125E+04,  9.11401E+00,  1.68411E+00,  1.74018E+05,  1.17897E+07,  2.19928E+19,  2.96179E+11,  1.16049E+11,  9.46560E+10,  6.13266E+10,  1.07531E+10,  4.91173E+12,  3.76528E+06,  1.56143E+00,  3.54709E+16,  0.00000E+00,  1.68462E+15,  2.82950E-24,  0.00000E+00,  4.83828E+10,  4.37657E+11,  5.00241E+14,  3.49917E+00,  2.98544E+14,  1.87564E+01,  2.88816E+05,  1.80758E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  1.43500E-02,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44431E+18,  1.01936E+15,  4.63045E+11,  1.81751E+09,  8.10434E+08,  3.08452E+08,  1.46592E+08,  3.36223E+07,  9.71159E+06,  2.10446E+11,  4.26454E+08,  2.78789E+08,  5.10205E+09,  2.07764E+14,  6.17454E+03,  2.50871E+09,  7.82685E+02,  6.67444E+05,  3.43936E+05,  1.79293E+07,  2.19926E+19,  2.19201E+13,  8.58883E+12,  7.00575E+12,  4.53877E+12,  6.66176E+11,  2.29842E+13,  7.80680E+08,  1.51494E+03,  3.57010E+16,  5.42043E+06,  1.69633E+15,  1.60818E+09,  1.66942E-01,  3.13424E+12,  5.14811E+11,  5.01217E+14,  3.00502E+02,  3.01300E+14,  1.61076E+03,  4.03129E+09,  1.82771E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  1.44000E-02,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44477E+18,  5.63310E+14,  1.37956E+11,  3.40980E+07,  9.09775E+03,  5.69765E+01,  3.29455E+02,  5.31192E-02,  4.64364E-05,  5.84761E+06,  9.34958E+03,  4.41612E-06,  1.04791E-04,  2.07183E+14,  1.70802E-01,  6.95901E+04,  9.15063E+00,  1.68610E+00,  1.73860E+05,  1.18029E+07,  2.19927E+19,  2.95630E+11,  1.15834E+11,  9.44809E+10,  6.12131E+10,  1.07209E+10,  4.92241E+12,  3.78159E+06,  1.57153E+00,  3.56306E+16,  0.00000E+00,  1.69624E+15,  7.99096E-22,  0.00000E+00,  4.82621E+10,  4.37567E+11,  5.01968E+14,  3.51323E+00,  3.00055E+14,  1.88318E+01,  2.88859E+05,  1.81845E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  1.44500E-02,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44431E+18,  1.01956E+15,  4.63222E+11,  1.81763E+09,  8.10436E+08,  3.08453E+08,  1.46593E+08,  3.36224E+07,  9.71162E+06,  2.09541E+11,  4.26456E+08,  2.78789E+08,  5.10205E+09,  2.08542E+14,  6.19417E+03,  2.50730E+09,  7.85620E+02,  6.67446E+05,  3.44289E+05,  1.79293E+07,  2.19925E+19,  2.18458E+13,  8.55972E+12,  6.98200E+12,  4.52339E+12,  6.63842E+11,  2.29900E+13,  7.80722E+08,  1.51541E+03,  3.58599E+16,  5.42042E+06,  1.70795E+15,  1.60502E+09,  1.65270E-01,  3.12164E+12,  5.14604E+11,  5.02941E+14,  3.01628E+02,  3.02812E+14,  1.61680E+03,  4.02347E+09,  1.83861E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  1.45000E-02,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44477E+18,  5.63683E+14,  1.38140E+11,  3.41666E+07,  9.12587E+03,  5.73922E+01,  3.31907E+02,  5.35502E-02,  4.68384E-05,  5.86584E+06,  9.41915E+03,  4.48082E-06,  1.05445E-04,  2.07948E+14,  1.72603E-01,  7.00651E+04,  9.18447E+00,  1.68625E+00,  1.73718E+05,  1.18029E+07,  2.19926E+19,  2.92857E+11,  1.14747E+11,  9.35945E+10,  6.06388E+10,  1.06136E+10,  4.92872E+12,  3.79144E+06,  1.57780E+00,  3.57890E+16,  0.00000E+00,  1.70787E+15,  6.99087E-18,  0.00000E+00,  4.77974E+10,  4.37462E+11,  5.03691E+14,  3.52622E+00,  3.01561E+14,  1.89014E+01,  2.88878E+05,  1.82930E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  1.45500E-02,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44431E+18,  1.01967E+15,  4.63324E+11,  1.81770E+09,  8.10438E+08,  3.08454E+08,  1.46593E+08,  3.36225E+07,  9.71166E+06,  2.08652E+11,  4.26457E+08,  2.78788E+08,  5.10204E+09,  2.09314E+14,  6.21360E+03,  2.50589E+09,  7.88530E+02,  6.67448E+05,  3.44645E+05,  1.79293E+07,  2.19924E+19,  2.17726E+13,  8.53104E+12,  6.95861E+12,  4.50823E+12,  6.61542E+11,  2.29933E+13,  7.80746E+08,  1.51568E+03,  3.60177E+16,  5.42041E+06,  1.71957E+15,  1.60189E+09,  1.63629E-01,  3.10923E+12,  5.14400E+11,  5.04660E+14,  3.02745E+02,  3.04318E+14,  1.62279E+03,  4.01571E+09,  1.84948E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  1.46000E-02,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44477E+18,  5.64000E+14,  1.38294E+11,  3.42236E+07,  9.14992E+03,  5.78048E+01,  3.34350E+02,  5.39747E-02,  4.72334E-05,  5.88391E+06,  9.48844E+03,  4.52819E-06,  1.06096E-04,  2.08708E+14,  1.74402E-01,  7.05378E+04,  9.21814E+00,  1.68647E+00,  1.73583E+05,  1.18033E+07,  2.19925E+19,  2.89274E+11,  1.13343E+11,  9.24494E+10,  5.98969E+10,  1.04777E+10,  4.93401E+12,  3.79954E+06,  1.58281E+00,  3.59462E+16,  0.00000E+00,  1.71949E+15,  8.66253E-16,  0.00000E+00,  4.72084E+10,  4.37351E+11,  5.05408E+14,  3.53915E+00,  3.03062E+14,  1.89706E+01,  2.88897E+05,  1.84013E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  1.46500E-02,1,  3.49960E+00,  1.40000E+02,  2.54766E-08,  2.44430E+18,  1.01977E+15,  4.63411E+11,  1.81776E+09,  8.10439E+08,  3.08455E+08,  1.46594E+08,  3.36226E+07,  9.71169E+06,  2.07776E+11,  4.26458E+08,  2.78788E+08,  5.10204E+09,  2.10079E+14,  6.23285E+03,  2.50450E+09,  7.91415E+02,  6.67450E+05,  3.45001E+05,  1.79293E+07,  2.19923E+19,  2.17004E+13,  8.50275E+12,  6.93554E+12,  4.49329E+12,  6.59275E+11,  2.29961E+13,  7.80767E+08,  1.51591E+03,  3.61742E+16,  5.42039E+06,  1.73119E+15,  1.59877E+09,  1.62017E-01,  3.09700E+12,  5.14198E+11,  5.06373E+14,  3.03853E+02,  3.05818E+14,  1.62872E+03,  4.00799E+09,  1.86034E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
  1.47000E-02,2,  2.58352E-02,  0.00000E+00,  0.00000E+00,  2.44477E+18,  5.61972E+14,  1.37303E+11,  3.38571E+07,  9.03641E+03,  5.81607E+01,  3.36723E+02,  5.41624E-02,  4.72393E-05,  5.90089E+06,  9.55575E+03,  4.55433E-06,  1.06709E-04,  2.09443E+14,  1.76143E-01,  7.09915E+04,  9.24300E+00,  1.68076E+00,  1.72458E+05,  1.17631E+07,  2.19924E+19,  2.71699E+11,  1.06457E+11,  8.68327E+10,  5.62579E+10,  9.87023E+09,  4.90002E+12,  3.74728E+06,  1.55018E+00,  3.61016E+16,  0.00000E+00,  1.73111E+15,  4.36475-208,  0.00000E+00,  4.44533E+10,  4.37136E+11,  5.07123E+14,  3.54869E+00,  3.04548E+14,  1.90218E+01,  2.88843E+05,  1.85086E+13,  1.17000E+08,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00,  0.00000E+00
